"aX","aY","aZ","gX","gY","gZ"
0.802,-0.286,-0.383,9.155,34.058,-58.838
0.806,-0.290,-0.361,10.864,32.104,-56.641
0.809,-0.303,-0.357,16.785,27.832,-53.589
0.816,-0.308,-0.350,18.677,25.513,-51.819
0.824,-0.270,-0.312,23.621,13.550,-49.744
0.855,-0.173,-0.192,33.630,1.526,-51.575
0.864,-0.173,-0.162,59.021,-19.409,-59.082
0.880,-0.232,-0.120,60.608,-20.020,-58.655
0.886,-0.238,-0.073,55.542,-12.451,-54.932
0.888,-0.217,-0.018,53.589,13.794,-45.288
0.859,-0.172,-0.020,62.927,26.184,-42.419
0.838,-0.195,-0.137,75.562,51.025,-42.603
0.784,-0.320,-0.493,66.223,64.575,-47.302
0.734,-0.409,-0.677,26.917,80.688,-63.110
0.597,-0.638,-1.076,9.583,81.421,-67.444
0.536,-0.747,-1.281,-1.953,77.332,-65.613
0.496,-0.816,-1.441,-12.024,49.988,-46.814
0.485,-0.818,-1.475,-13.855,27.466,-34.973
0.512,-0.766,-1.339,-21.545,-19.775,-14.771
0.605,-0.602,-0.868,-28.259,-36.926,-7.874
0.661,-0.522,-0.605,-36.560,-51.208,-1.160
0.768,-0.404,-0.172,-35.156,-50.415,1.038
0.815,-0.360,-0.023,-17.761,-40.710,6.714

-1.249,1.137,-0.816,-135.315,-300.354,141.296
-2.030,1.440,-0.365,-281.067,-330.139,160.522
-2.996,2.256,1.065,-334.534,-338.867,206.787
-2.717,2.767,2.000,-369.568,-242.920,343.323
0.550,3.995,3.829,-383.057,-110.718,415.466
2.875,4.000,3.915,-430.237,79.041,419.189
3.479,3.520,3.071,-371.887,257.751,53.772
-0.006,1.070,0.168,-204.529,182.129,-119.995
-1.107,0.215,-1.017,-58.044,144.714,-75.317
-0.603,0.029,-1.643,-69.275,135.498,-2.258
-0.238,0.229,-1.414,-3.601,9.766,21.851
0.079,0.525,-0.888,26.794,-37.781,21.179
0.238,0.736,-0.572,16.724,-50.781,31.372
0.412,1.028,-0.248,-49.133,-16.541,51.697
0.610,1.502,-0.059,-54.382,0.732,44.006
0.567,1.508,-0.223,-21.790,1.282,-8.240
0.332,1.231,-0.453,-8.911,-9.888,-35.095
0.260,1.088,-0.437,9.705,-31.189,-62.805
0.239,0.896,-0.386,19.043,-37.109,-65.308
0.259,0.866,-0.396,24.536,-37.415,-61.951
0.290,0.871,-0.413,17.517,-23.071,-47.180
0.355,0.910,-0.415,9.949,-15.015,-41.260
0.375,0.920,-0.383,2.808,-8.057,-36.865
0.399,0.942,-0.281,7.263,-7.324,-37.048
0.411,0.954,-0.263,33.203,-8.911,-40.466
0.433,0.942,-0.315,47.913,-12.268,-43.152
0.448,0.924,-0.333,58.350,-15.747,-46.021
0.455,0.911,-0.328,60.669,-17.822,-51.086
0.470,0.904,-0.270,56.946,-17.944,-54.199
0.469,0.891,-0.223,52.856,-18.433,-62.073
0.451,0.860,-0.088,51.392,-15.808,-64.270
0.444,0.850,-0.025,47.546,-1.892,-64.880
0.447,0.839,0.031,47.180,6.348,-64.148
0.446,0.845,0.026,47.791,14.526,-62.866
0.445,0.857,0.004,47.180,29.968,-60.547
0.450,0.830,-0.052,45.044,36.804,-61.218
0.438,0.788,-0.055,35.706,51.636,-60.791
0.429,0.691,-0.026,28.870,62.256,-56.335
0.432,0.660,-0.017,15.625,87.585,-40.039
0.427,0.674,-0.036,11.414,100.037,-30.090
0.431,0.702,-0.063,9.338,111.267,-19.836
0.439,0.735,-0.079,8.179,128.601,-3.418
0.498,0.794,-0.101,8.972,134.705,-0.366
0.526,0.809,-0.132,14.954,133.057,-8.240
0.519,0.798,-0.210,16.479,126.648,-15.198
0.510,0.793,-0.230,14.160,119.751,-19.714
0.498,0.802,-0.259,-2.258,113.953,-24.658
0.496,0.815,-0.284,-12.390,115.295,-27.100
0.506,0.842,-0.321,-25.391,117.554,-35.339
0.546,0.901,-0.402,-27.100,115.784,-43.945
0.555,0.908,-0.431,-18.372,99.060,-67.566
0.544,0.883,-0.483,-11.719,88.074,-80.200
0.533,0.863,-0.517,-3.296,69.702,-103.149
0.521,0.848,-0.538,-0.610,61.523,-111.694
0.532,0.849,-0.525,3.235,54.504,-119.202
0.545,0.839,-0.510,25.146,39.246,-132.874
0.598,0.815,-0.519,43.396,30.518,-138.184
0.624,0.799,-0.559,76.050,14.343,-150.085
0.668,0.796,-0.646,83.496,7.019,-155.884
0.696,0.815,-0.667,83.191,1.099,-162.720
0.718,0.790,-0.683,70.862,-13.123,-182.312
0.714,0.670,-0.637,65.063,-22.278,-190.796
0.692,0.622,-0.569,55.298,-29.724,-196.472
0.685,0.504,-0.436,50.232,-25.940,-194.702
0.698,0.487,-0.362,47.485,-18.372,-193.298
0.701,0.422,-0.319,52.734,-18.799,-197.571
0.684,0.367,-0.331,57.800,-20.874,-201.965
0.656,0.315,-0.284,54.138,-20.325,-205.322
0.660,0.302,-0.249,45.166,-14.587,-207.153
0.661,0.278,-0.215,14.587,0.916,-216.064
0.638,0.183,-0.132,0.122,5.737,-220.642
0.595,0.093,-0.112,-5.554,15.564,-220.764
0.549,-0.050,-0.106,2.136,23.010,-211.670
0.568,-0.072,-0.109,26.428,33.325,-187.195
0.616,-0.122,-0.128,39.673,34.607,-177.673
0.614,-0.205,-0.166,52.856,38.025,-169.189
0.600,-0.303,-0.252,70.801,65.918,-140.686
0.596,-0.396,-0.532,72.754,85.754,-123.779
0.594,-0.407,-0.732,72.327,110.291,-109.558
0.488,-0.553,-1.325,68.420,113.708,-108.582
0.434,-0.655,-1.613,43.335,109.192,-90.820
0.375,-0.713,-1.902,36.865,92.712,-75.256
0.379,-0.660,-1.879,39.856,61.768,-57.251
0.429,-0.567,-1.724,39.001,-17.578,-18.738
0.613,-0.351,-1.048,25.635,-46.448,-5.676
0.673,-0.287,-0.678,-2.014,-58.960,2.625
0.748,-0.219,-0.147,-6.409,-48.462,6.104
0.792,-0.186,-0.007,8.972,-23.193,15.259
0.866,-0.141,0.034,21.301,-11.353,18.188
0.875,-0.133,-0.055,31.006,1.343,19.531
0.867,-0.133,-0.201,33.020,29.480,20.447
0.857,-0.101,-0.540,24.902,40.527,20.264
0.851,-0.083,-0.677,6.104,43.579,12.756
0.808,-0.089,-0.814,-0.305,37.476,8.728
0.796,-0.091,-0.813,-1.587,15.015,6.226
0.783,-0.102,-0.751,2.380,0.427,5.005
0.768,-0.120,-0.699,4.639,-12.024,3.479
0.756,-0.138,-0.628,-2.869,-20.447,3.296
0.746,-0.165,-0.492,-8.179,-18.188,5.127
0.750,-0.168,-0.455,-11.963,-10.071,11.414
0.771,-0.148,-0.445,-10.498,-6.409,13.916
0.779,-0.145,-0.464,-7.751,-1.221,16.296
0.785,-0.144,-0.502,-8.179,0.244,18.066
0.791,-0.134,-0.517,-8.667,0.671,20.081
0.798,-0.120,-0.532,-8.484,-0.549,22.766
0.796,-0.115,-0.562,-8.972,-0.366,24.109
0.797,-0.110,-0.573,-13.306,3.723,31.921
0.822,-0.075,-0.583,-14.893,5.310,35.645
0.835,-0.060,-0.586,-16.174,2.625,36.316
0.854,-0.045,-0.568,-17.517,-0.305,33.569
0.858,-0.043,-0.541,-18.616,-3.540,29.480
0.854,-0.051,-0.515,-14.038,-12.451,22.217
0.840,-0.072,-0.481,-10.376,-15.137,21.423
0.834,-0.082,-0.473,-7.812,-11.536,24.170
0.822,-0.096,-0.471,-8.911,-6.592,27.527
0.824,-0.093,-0.463,-10.986,3.540,36.011
0.823,-0.089,-0.482,-10.437,7.446,39.246
0.822,-0.087,-0.506,-9.521,11.597,41.931
0.830,-0.067,-0.533,-9.338,11.047,40.527

0.335,-0.780,-1.644,63.538,-58.105,148.437
0.224,-0.931,-1.784,105.591,-94.849,189.819
0.027,-0.972,-1.838,103.943,-114.258,221.924
-0.020,-0.857,-1.731,62.988,-146.179,282.410
-0.148,-0.457,-1.280,38.635,-158.142,295.593
-0.267,-0.139,-0.984,16.663,-167.297,296.021
-0.511,0.210,-0.709,-18.372,-163.696,270.264
-1.286,0.958,-0.247,-19.104,-165.344,263.123
-1.595,1.348,-0.081,-10.925,-201.172,288.696
-1.887,2.116,0.208,-28.809,-223.328,311.951
-1.861,2.505,0.438,-119.385,-246.826,341.003
-1.249,3.216,1.287,-167.175,-249.207,340.271
-0.408,3.644,1.900,-200.256,-233.276,335.937
1.046,3.988,2.444,-259.277,-39.612,319.275
3.205,3.151,2.137,-277.283,90.881,225.281
2.059,1.927,1.080,-127.502,93.689,-121.948
-1.494,-0.096,-1.403,-45.227,54.932,-171.875
-1.774,-0.474,-2.001,-54.260,76.355,20.630
-0.592,-0.001,-1.456,-48.584,41.199,88.928
-0.108,0.476,-0.913,-23.743,-13.367,105.347
0.598,1.247,-0.227,-48.279,-5.005,114.990
0.729,1.466,-0.171,-87.830,37.659,110.535
0.627,1.517,-0.346,-78.857,66.040,52.185
0.098,1.155,-0.914,-40.039,45.471,16.541
-0.081,0.902,-0.965,18.555,-14.954,-27.100
-0.113,0.607,-0.702,32.837,-33.386,-29.297
-0.021,0.618,-0.603,33.203,-33.875,-19.531
0.200,0.802,-0.576,0.305,-3.601,9.521
0.251,0.889,-0.594,-16.296,8.362,14.282
0.246,0.936,-0.620,-17.883,10.315,-0.061
0.183,0.900,-0.680,-6.409,3.052,-10.437
0.160,0.853,-0.680,13.062,-11.902,-24.841
0.173,0.799,-0.595,19.165,-16.235,-28.442
0.199,0.797,-0.553,25.208,-18.005,-31.311
0.239,0.816,-0.517,36.560,-17.212,-37.292
0.251,0.833,-0.511,39.673,-14.648,-39.734
0.261,0.853,-0.503,39.063,-8.179,-46.448
0.276,0.893,-0.479,36.743,-4.761,-52.368
0.274,0.898,-0.473,29.785,0.488,-68.054
0.247,0.880,-0.460,27.771,2.380,-75.073
0.231,0.855,-0.468,29.114,4.272,-80.505
0.217,0.823,-0.483,35.828,7.202,-85.632
0.179,0.798,-0.487,35.217,9.583,-85.510
0.178,0.801,-0.468,26.794,16.541,-85.022
0.226,0.812,-0.422,25.269,18.738,-86.731
0.255,0.801,-0.411,35.278,18.677,-96.130
0.262,0.756,-0.414,41.931,18.372,-101.013
0.256,0.742,-0.420,45.898,20.325,-103.699
0.262,0.741,-0.432,45.166,31.006,-103.638
0.300,0.804,-0.456,42.664,36.072,-103.210
0.324,0.849,-0.458,42.114,40.039,-109.192
0.378,0.924,-0.458,46.936,38.086,-116.821
0.403,0.952,-0.457,62.012,28.564,-138.733
0.394,0.965,-0.449,70.129,22.339,-150.513
0.387,0.957,-0.462,77.698,17.395,-157.471
0.407,0.941,-0.493,79.590,18.005,-157.288
0.452,0.858,-0.576,70.862,20.020,-155.334
0.477,0.824,-0.569,44.495,18.555,-150.452
0.523,0.830,-0.471,37.292,16.113,-150.818
0.534,0.832,-0.432,43.579,6.775,-158.569
0.545,0.808,-0.414,51.575,1.160,-162.292
0.562,0.785,-0.432,58.228,-2.869,-164.856
0.582,0.750,-0.449,65.063,-6.470,-166.809
0.625,0.696,-0.453,67.627,-7.080,-166.199
0.638,0.679,-0.443,72.754,-5.127,-166.138
0.634,0.646,-0.406,76.416,-3.967,-165.710
0.625,0.613,-0.395,81.909,2.075,-162.903
0.604,0.503,-0.382,82.214,7.996,-159.302
0.597,0.442,-0.379,81.421,15.503,-153.259
0.606,0.375,-0.382,75.806,36.255,-136.963
0.666,0.265,-0.400,70.007,48.706,-128.784
0.686,0.238,-0.383,63.721,61.768,-119.751
0.709,0.203,-0.365,69.275,62.195,-118.164
0.688,0.177,-0.386,75.867,62.317,-116.638
0.662,0.158,-0.407,77.026,66.101,-105.408
0.665,0.167,-0.443,71.228,69.885,-96.375
0.674,0.176,-0.467,57.495,80.383,-83.801
0.693,0.191,-0.486,55.054,79.407,-78.491
0.717,0.203,-0.481,52.307,69.702,-78.430
0.706,0.174,-0.504,48.035,67.749,-81.909
0.710,0.170,-0.524,41.382,67.322,-81.665
0.722,0.189,-0.540,22.278,69.519,-75.317
0.748,0.247,-0.546,15.015,71.472,-73.730
0.758,0.269,-0.552,12.939,70.557,-78.369
0.724,0.270,-0.599,13.855,66.956,-84.229
0.705,0.246,-0.615,19.653,53.711,-85.815
0.719,0.198,-0.661,25.635,45.837,-83.435
0.722,0.172,-0.713,30.212,39.124,-82.336
0.719,0.150,-0.760,23.010,33.508,-84.656
0.700,0.138,-0.793,12.451,33.386,-89.111
0.682,0.124,-0.795,-1.892,30.151,-99.243
0.628,0.042,-0.781,0.183,24.719,-101.929
0.606,-0.024,-0.783,7.629,17.883,-101.868
0.596,-0.119,-0.813,20.569,8.484,-95.093
0.592,-0.144,-0.830,21.057,5.676,-90.332
0.582,-0.167,-0.851,14.221,5.981,-78.552
0.561,-0.197,-0.898,8.179,11.169,-69.824
0.568,-0.200,-0.917,-2.686,21.912,-52.246
0.594,-0.192,-0.928,-2.747,19.775,-45.959
0.604,-0.188,-0.939,8.118,-0.366,-38.025
0.618,-0.182,-0.941,10.681,-10.620,-34.546
0.620,-0.178,-0.920,8.179,-16.602,-29.785
0.622,-0.174,-0.889,-8.606,-12.085,-13.245
0.662,-0.141,-0.795,-18.860,-5.005,-2.930
0.702,-0.108,-0.750,-31.128,3.723,9.521
0.772,-0.053,-0.690,-32.166,2.380,9.033
0.782,-0.046,-0.664,-30.090,-7.141,2.319
0.779,-0.048,-0.588,-28.503,-10.437,1.099
0.784,-0.046,-0.548,-25.940,-10.254,2.136
0.793,-0.043,-0.524,-14.099,-6.714,7.019
0.811,-0.039,-0.537,-7.019,-6.348,8.911
0.814,-0.035,-0.555,-3.174,-3.967,9.155
0.820,-0.023,-0.571,-5.859,-1.770,7.446
0.817,-0.024,-0.578,-9.521,-1.953,1.709
0.785,-0.046,-0.595,-9.583,-3.174,-0.305
0.768,-0.057,-0.592,-6.958,-2.197,0.305
0.756,-0.061,-0.577,-4.089,-1.221,1.953
0.756,-0.059,-0.583,-1.709,-0.732,3.418
0.754,-0.059,-0.593,-4.089,1.953,4.883

0.489,-0.627,-1.453,20.325,-63.721,186.035
0.341,-0.729,-1.449,26.489,-106.995,194.519
-0.013,-0.860,-1.184,16.602,-118.408,205.444
-0.222,-0.906,-0.972,14.221,-116.821,236.328
-0.689,-1.001,-0.637,28.259,-103.577,255.493
-1.013,-0.966,-0.517,51.697,-90.271,275.146
-1.384,-0.756,-0.410,94.177,-92.285,304.565
-2.460,0.324,-0.134,96.558,-112.366,304.932
-3.267,1.184,0.001,44.922,-191.223,320.496
-3.954,3.356,0.460,-13.611,-193.848,385.742
-2.947,4.000,0.831,-59.021,-16.052,590.698
2.702,4.000,0.821,-54.810,108.704,603.882
4.000,3.972,0.467,-72.388,157.410,422.363
2.994,3.516,0.001,-27.405,-30.823,-274.536
-2.010,0.667,-1.150,1.770,-88.135,-416.992
-2.379,-0.547,-1.267,-92.773,7.751,-177.246
-0.832,-0.876,-0.631,-90.454,24.902,-64.941
-0.576,-0.615,-0.621,55.664,-34.302,-2.686
-0.471,0.090,-0.919,71.411,-28.076,39.856
-0.146,0.555,-0.804,38.391,0.610,93.445
0.201,0.996,-0.631,-11.841,30.640,116.760
0.407,1.372,-0.671,-3.479,23.743,83.374
0.309,1.299,-0.783,6.470,3.174,8.240
0.071,0.964,-0.786,0.366,-2.075,-15.686
-0.014,0.788,-0.729,-5.493,-7.324,-39.001
-0.113,0.512,-0.666,-1.282,-9.583,-42.542
-0.124,0.441,-0.655,5.798,-11.414,-41.138
-0.115,0.421,-0.656,23.926,-13.489,-29.297
-0.095,0.486,-0.712,31.006,-13.123,-21.057
-0.072,0.554,-0.739,28.687,-7.935,-2.747
0.019,0.728,-0.731,23.682,-5.676,3.052
0.070,0.804,-0.708,23.376,-5.798,0.549
0.144,0.884,-0.656,26.917,-7.202,-6.165
0.162,0.902,-0.624,30.273,-8.301,-14.404
0.173,0.911,-0.593,38.574,-10.864,-33.813
0.170,0.912,-0.551,46.021,-13.855,-44.800
0.147,0.898,-0.554,63.904,-22.461,-65.247
0.105,0.844,-0.582,66.833,-25.513,-71.777
0.102,0.827,-0.585,55.115,-23.132,-74.402
0.125,0.838,-0.566,47.058,-18.555,-72.876
0.144,0.851,-0.555,41.687,-12.634,-70.862
0.154,0.863,-0.560,37.476,1.831,-72.266
0.155,0.887,-0.601,38.818,3.845,-77.148
0.151,0.898,-0.621,46.753,4.517,-83.496
0.163,0.928,-0.648,47.241,4.822,-85.205
0.190,0.941,-0.653,38.025,8.118,-89.478
0.245,0.941,-0.660,31.128,12.146,-91.919
0.244,0.937,-0.667,24.048,16.357,-94.971
0.232,0.935,-0.675,13.367,20.935,-99.182
0.225,0.960,-0.683,10.437,22.522,-99.670
0.243,0.982,-0.677,9.460,21.912,-102.966
0.291,1.007,-0.636,9.033,18.494,-107.300
0.313,1.005,-0.609,7.324,12.634,-118.225
0.334,0.972,-0.565,8.179,11.475,-123.474
0.341,0.946,-0.550,10.498,11.108,-128.113
0.344,0.912,-0.542,16.052,12.329,-135.925
0.345,0.865,-0.541,18.433,12.390,-138.733
0.343,0.847,-0.545,21.790,11.475,-143.127
0.354,0.794,-0.548,22.095,10.864,-144.043
0.378,0.763,-0.552,20.264,11.475,-144.165
0.408,0.734,-0.553,12.939,14.160,-144.531
0.440,0.721,-0.534,10.986,13.733,-145.142
0.439,0.708,-0.530,14.771,10.498,-149.231
0.405,0.658,-0.527,20.020,8.911,-151.367
0.392,0.641,-0.539,32.043,10.376,-150.513
0.428,0.606,-0.575,36.926,10.559,-148.193
0.475,0.563,-0.579,40.649,8.606,-147.644
0.510,0.500,-0.569,38.574,2.075,-152.039
0.523,0.391,-0.529,31.616,1.099,-150.513
0.534,0.380,-0.519,9.766,9.521,-141.052
0.539,0.372,-0.510,0.916,14.282,-139.038
0.539,0.365,-0.509,-3.418,14.954,-141.052
0.535,0.317,-0.516,-1.770,13.367,-145.447
0.517,0.268,-0.515,1.160,10.498,-149.414
0.510,0.236,-0.501,10.986,7.080,-148.560
0.544,0.223,-0.503,16.663,9.644,-147.400
0.568,0.212,-0.538,24.780,12.695,-150.757
0.614,0.191,-0.583,26.123,9.277,-153.870
0.641,0.206,-0.570,27.771,3.662,-158.875
0.648,0.180,-0.555,38.330,-10.010,-177.368
0.622,0.130,-0.545,44.556,-15.991,-183.960
0.606,0.078,-0.506,47.729,-14.587,-178.589
0.656,0.040,-0.387,47.363,-5.066,-170.044
0.695,0.019,-0.363,50.903,21.118,-160.645
0.741,-0.063,-0.354,51.270,33.325,-159.729
0.733,-0.105,-0.358,49.805,43.884,-159.607
0.694,-0.153,-0.379,51.147,56.274,-148.499
0.658,-0.197,-0.448,52.917,57.373,-131.409
0.688,-0.194,-0.487,50.415,60.486,-97.534
0.719,-0.212,-0.591,45.837,63.843,-87.280
0.714,-0.232,-0.629,34.302,65.735,-73.425
0.678,-0.238,-0.677,30.396,64.758,-67.871
0.659,-0.225,-0.715,29.663,64.270,-64.026
0.589,-0.267,-0.858,36.011,58.716,-63.843
0.537,-0.303,-0.943,39.246,52.307,-62.439
0.490,-0.329,-1.029,39.429,44.861,-52.063
0.403,-0.358,-1.175,37.476,44.067,-45.105
0.370,-0.371,-1.212,42.480,36.255,-29.724
0.324,-0.394,-1.281,51.331,27.710,-21.362
0.336,-0.379,-1.307,58.655,16.602,-11.292
0.384,-0.337,-1.298,50.354,-7.019,5.615
0.493,-0.261,-1.196,34.058,-15.503,7.446
0.520,-0.244,-1.099,-8.118,-24.170,9.033
0.567,-0.204,-0.843,-24.109,-23.499,13.000
0.607,-0.182,-0.734,-33.020,-16.541,24.658
0.703,-0.128,-0.595,-28.870,-14.221,28.320
0.742,-0.100,-0.551,-13.245,-15.991,27.283
0.790,-0.066,-0.504,-5.493,-16.785,24.292
0.800,-0.057,-0.502,-0.366,-15.808,21.301
0.800,-0.048,-0.510,2.014,-8.606,16.968
0.773,-0.043,-0.555,1.587,-3.174,16.052
0.747,-0.045,-0.600,0.732,8.301,18.127
0.713,-0.055,-0.687,0.854,11.658,19.409
0.703,-0.064,-0.718,4.333,7.812,17.334
0.682,-0.088,-0.763,5.310,2.441,15.259
0.672,-0.094,-0.768,3.967,-2.380,13.794
0.665,-0.089,-0.761,-2.747,-7.324,13.489
0.656,-0.065,-0.728,-5.554,-7.019,13.733
0.662,-0.059,-0.706,-6.470,-3.540,15.015

0.294,-0.862,-1.927,-15.381,-2.686,138.489
0.330,-1.021,-2.155,7.080,-37.170,171.570
0.409,-1.109,-2.432,-12.573,-52.429,191.162
0.388,-1.076,-2.411,-79.163,-86.487,222.351
0.142,-0.954,-2.086,-98.694,-114.868,229.431
-0.040,-0.843,-1.815,-110.535,-146.606,238.525
-0.237,-0.744,-1.510,-145.020,-168.335,283.020
-0.839,-0.528,-0.875,-170.044,-151.245,323.914
-1.215,-0.207,-0.514,-199.829,-99.548,425.659
-1.828,0.985,0.281,-191.589,-82.825,457.214
-2.102,1.722,0.666,-119.141,-113.525,439.392
-2.830,3.167,1.098,-65.979,-142.639,433.533
-2.740,3.773,1.056,-59.631,-79.590,554.565
0.772,4.000,1.019,-90.088,36.133,638.855
3.348,4.000,0.989,-108.459,146.301,622.925
4.000,3.793,0.845,-107.178,100.281,51.208
0.508,1.598,-0.130,-90.881,6.531,-248.901
-1.346,0.246,-0.655,-122.742,64.453,-228.638
-1.401,-0.823,-0.843,-125.977,101.746,-103.943
-1.079,-0.885,-0.856,4.822,-8.423,-30.823
-0.781,-0.657,-0.934,58.167,-57.983,-4.089
-0.384,-0.224,-0.736,65.247,-60.425,52.063
0.153,0.368,-0.461,25.818,-4.883,142.273
0.731,1.302,-0.313,16.663,12.146,131.531
0.706,1.401,-0.461,13.977,16.296,54.016
0.371,1.107,-0.694,8.850,11.536,18.616
0.191,0.933,-0.713,2.014,3.479,-17.212
0.067,0.710,-0.724,4.761,1.343,-21.545
0.109,0.674,-0.726,12.695,-3.296,-21.118
0.167,0.691,-0.728,34.546,-14.221,-14.954
0.259,0.788,-0.723,42.419,-16.357,-12.329
0.288,0.827,-0.713,51.025,-15.625,-12.085
0.328,0.890,-0.725,53.406,-13.489,-13.611
0.340,0.916,-0.734,54.749,-12.390,-16.174
0.364,0.939,-0.734,63.538,-19.836,-23.193
0.401,0.948,-0.711,71.716,-24.109,-27.893
0.408,0.927,-0.686,79.956,-34.302,-42.725
0.401,0.879,-0.618,77.515,-34.729,-48.096
0.399,0.862,-0.578,58.838,-27.100,-52.673
0.395,0.850,-0.498,46.021,-21.118,-53.284
0.395,0.858,-0.468,26.550,-6.653,-51.880
0.417,0.877,-0.448,22.156,0.732,-50.903
0.426,0.876,-0.455,20.508,7.019,-50.476
0.425,0.870,-0.462,13.672,13.855,-53.345
0.411,0.873,-0.466,6.165,17.334,-55.115
0.406,0.869,-0.466,-10.803,26.794,-58.167
0.419,0.839,-0.459,-15.991,29.358,-59.692
0.426,0.824,-0.450,-17.151,29.419,-61.523
0.424,0.813,-0.443,-11.841,26.184,-66.895
0.416,0.793,-0.433,-9.766,26.001,-70.068
0.418,0.788,-0.435,-9.521,29.236,-75.317
0.407,0.773,-0.469,-10.803,29.663,-78.125
0.416,0.761,-0.489,-16.235,32.837,-78.735
0.450,0.739,-0.501,-19.653,36.316,-77.515
0.448,0.734,-0.495,-23.804,39.551,-77.881
0.438,0.728,-0.485,-30.396,41.016,-85.693
0.416,0.700,-0.471,-30.396,40.161,-89.294
0.414,0.671,-0.484,-31.006,41.382,-94.360
0.413,0.588,-0.542,-34.485,43.152,-96.191
0.411,0.553,-0.566,-44.983,49.866,-92.957
0.398,0.515,-0.592,-49.011,53.894,-89.905
0.396,0.498,-0.602,-50.598,56.458,-87.891
0.400,0.476,-0.610,-46.875,53.955,-88.196
0.396,0.431,-0.642,-41.565,49.744,-90.515
0.384,0.399,-0.677,-28.442,39.368,-94.727
0.395,0.358,-0.743,-23.865,32.593,-94.910
0.410,0.350,-0.761,-19.348,17.883,-97.473
0.458,0.313,-0.771,-16.235,10.193,-99.854
0.482,0.288,-0.773,-11.597,3.174,-102.600
0.492,0.267,-0.775,1.160,-9.155,-106.140
0.503,0.241,-0.783,9.521,-15.198,-105.286
0.516,0.241,-0.787,28.076,-25.696,-102.539
0.557,0.230,-0.794,36.987,-30.273,-103.027
0.581,0.220,-0.795,47.791,-39.001,-106.384
0.621,0.209,-0.775,49.500,-43.884,-107.910
0.629,0.189,-0.761,50.110,-48.279,-108.765
0.628,0.159,-0.754,40.466,-47.913,-102.539
0.663,0.131,-0.728,28.564,-42.236,-95.825
0.685,0.144,-0.687,11.902,-33.142,-85.449
0.741,0.168,-0.583,15.076,-33.325,-83.923
0.759,0.166,-0.549,35.828,-40.649,-86.792
0.762,0.141,-0.529,46.082,-44.128,-87.708
0.772,0.145,-0.521,52.673,-45.105,-86.975
0.787,0.159,-0.508,58.777,-40.955,-84.045
0.815,0.220,-0.496,59.814,-37.964,-83.679
0.821,0.248,-0.490,56.946,-30.640,-86.731
0.841,0.288,-0.434,56.152,-27.649,-88.379
0.853,0.296,-0.412,60.852,-23.560,-94.177
0.838,0.272,-0.421,60.547,-20.020,-96.252
0.826,0.270,-0.428,55.054,-13.550,-95.032
0.824,0.266,-0.435,33.203,8.240,-86.060
0.865,0.257,-0.433,23.071,18.250,-82.214
0.894,0.248,-0.427,19.165,25.452,-88.623
0.870,0.189,-0.442,25.574,22.400,-95.886
0.842,0.152,-0.472,39.063,16.052,-102.417
0.807,0.089,-0.539,38.940,16.724,-102.356
0.787,0.050,-0.562,33.813,19.165,-101.379
0.771,0.015,-0.575,18.066,26.367,-96.191
0.744,-0.028,-0.567,13.245,29.053,-94.788
0.732,-0.046,-0.554,18.982,22.644,-92.651
0.679,-0.121,-0.609,25.391,15.625,-89.966
0.648,-0.158,-0.671,10.681,11.047,-74.951
0.653,-0.179,-0.694,-14.893,17.700,-66.162
0.670,-0.178,-0.658,-44.861,29.724,-60.974
0.688,-0.179,-0.619,-83.069,55.359,-64.331
0.653,-0.241,-0.617,-79.773,58.533,-71.289
0.598,-0.314,-0.665,-40.527,43.152,-79.346
0.474,-0.463,-0.804,-20.935,35.767,-75.439
0.435,-0.511,-0.860,-6.775,33.875,-55.481
0.414,-0.567,-0.963,-15.198,39.795,-45.959
0.419,-0.576,-0.994,-45.105,52.063,-35.767
0.435,-0.561,-0.962,-47.119,45.044,-33.813
0.446,-0.544,-0.905,-35.706,28.320,-30.884
0.468,-0.525,-0.832,-4.639,-2.625,-17.151
0.545,-0.450,-0.664,2.136,-6.592,-8.057
0.589,-0.403,-0.589,5.920,-0.305,7.019
0.671,-0.318,-0.496,9.705,4.028,12.146
0.704,-0.279,-0.496,23.376,9.399,16.235
0.752,-0.215,-0.575,29.968,9.705,15.137

0.766,-0.603,-1.539,-184.937,68.115,213.623
0.879,-0.636,-1.568,-188.110,66.345,218.506
0.856,-0.760,-1.556,-167.358,47.363,208.984
0.726,-0.896,-1.511,-117.859,6.714,194.336
0.299,-1.303,-1.450,-97.229,-0.366,205.688
0.049,-1.563,-1.442,-75.134,-3.357,231.873
-0.223,-1.839,-1.418,-13.428,-21.851,313.293
-0.942,-2.021,-1.198,17.639,-31.433,370.361
-1.257,-1.617,-0.980,31.494,-23.437,515.015
-1.601,-0.243,-0.640,13.245,-9.827,554.504
-1.962,0.364,-0.466,-11.475,-43.640,509.338
-3.148,1.579,0.064,-26.611,-79.346,468.567
-3.773,2.319,0.295,-75.012,-103.516,475.708
-3.334,3.911,0.471,-91.370,-76.416,539.856
-1.546,4.000,0.524,-68.115,-4.700,611.694
1.374,4.000,0.597,75.012,104.675,494.202
4.000,3.630,0.370,73.669,67.932,193.909
1.854,2.638,-0.151,-21.179,-69.885,-380.371
-2.331,-0.428,-1.230,-76.111,-61.707,-388.306
