"aX","aY","aZ","gX","gY","gZ"
0.375,-0.846,1.264,-132.324,89.355,109.375
0.368,-0.789,1.138,-154.846,96.252,107.117
0.389,-0.743,1.099,-175.537,105.896,104.858
0.394,-0.715,1.079,-201.294,132.263,110.229
0.393,-0.706,1.102,-207.886,146.912,118.774
0.403,-0.684,1.107,-226.562,172.363,142.029
0.361,-0.618,1.061,-240.234,185.547,153.259
0.290,-0.623,1.025,-264.282,214.966,173.157
0.087,-0.674,0.899,-274.414,231.323,181.335
-0.038,-0.711,0.814,-282.532,247.925,188.110
-0.185,-0.761,0.725,-287.659,281.006,190.063
-0.413,-0.849,0.534,-292.480,294.739,185.181
-0.503,-0.889,0.428,-319.885,305.664,174.927
-0.713,-1.021,0.260,-337.830,310.242,174.255
-0.841,-1.097,0.181,-350.708,317.627,178.589
-0.834,-1.153,-0.182,-360.107,346.374,203.735
-0.735,-0.986,-0.631,-368.835,366.333,229.980
-0.837,-0.740,-1.286,-452.820,380.066,308.838
-1.213,-0.722,-2.579,-553.589,357.971,337.097
-1.180,-0.860,-3.169,-725.952,274.231,289.673
-0.757,-0.749,-4.000,-721.680,234.619,226.135
-0.489,-0.511,-4.000,-483.154,184.448,135.010
-0.130,-0.071,-3.680,-306.458,173.279,118.713
-0.142,-0.011,-3.195,-161.499,148.621,98.694
-0.165,0.009,-2.635,-65.918,23.987,22.522
-0.163,0.061,-2.048,-81.177,-26.428,10.376
-0.171,0.052,-1.919,-75.195,-9.460,21.057
-0.181,0.098,-1.418,-39.673,6.409,15.320
-0.171,0.098,-1.108,-4.944,-20.569,-5.432
-0.102,-0.000,-0.740,-12.390,-37.476,-19.409
-0.032,-0.056,-0.689,-22.827,-37.048,-30.090
0.193,-0.186,-0.842,-46.753,3.174,-36.865
0.335,-0.181,-1.289,-63.599,20.081,-28.442
0.378,-0.250,-1.682,-55.542,19.958,18.433
0.063,-0.358,-1.206,-20.691,3.418,26.489
-0.024,-0.159,-0.849,-9.094,-17.761,-0.916
0.066,-0.071,-0.742,-23.804,-7.996,-10.315
0.159,-0.162,-0.893,-35.034,14.282,-7.629
0.259,-0.333,-1.179,-32.410,14.221,-0.305
0.226,-0.361,-1.238,-26.611,10.071,7.507
0.155,-0.326,-1.285,-10.071,13.306,12.695
0.070,-0.224,-1.544,0.488,19.897,13.184
0.060,-0.220,-1.640,36.560,7.874,19.592
0.000,-0.209,-1.762,55.847,-10.620,18.433
-0.020,-0.191,-1.804,96.924,-35.034,4.761
-0.015,-0.172,-1.795,122.192,-42.297,-4.028
-0.003,-0.167,-1.750,150.391,-50.781,-13.184
0.005,-0.155,-1.700,202.637,-70.496,-33.203
0.001,-0.122,-1.600,220.825,-79.224,-44.006
0.000,-0.104,-1.558,243.408,-90.515,-57.861
-0.010,-0.088,-1.453,252.014,-95.276,-58.533
-0.013,-0.080,-1.390,269.043,-110.291,-59.326
0.005,-0.039,-1.247,273.621,-117.859,-62.073
0.013,-0.021,-1.162,271.240,-129.272,-71.411
0.038,0.019,-1.007,267.700,-131.897,-78.430
0.055,0.050,-0.949,264.221,-131.775,-85.571
0.074,0.078,-0.899,256.531,-127.991,-93.872
0.132,0.103,-0.807,252.930,-127.747,-94.177
0.158,0.113,-0.747,248.657,-139.771,-93.018
0.177,0.124,-0.595,246.399,-149.475,-95.154
0.193,0.138,-0.519,238.831,-160.522,-107.971
0.261,0.184,-0.372,232.300,-159.912,-115.723
0.309,0.188,-0.308,224.182,-157.959,-122.559
0.369,0.185,-0.260,208.923,-160.828,-127.747
0.484,0.194,-0.177,202.454,-165.039,-124.207
0.513,0.203,-0.141,191.956,-167.480,-111.816
0.555,0.208,-0.051,188.477,-164.429,-106.018
0.584,0.207,0.000,180.359,-155.884,-95.398
0.632,0.236,0.045,176.575,-150.391,-90.332
0.643,0.241,0.050,173.523,-143.921,-85.815
0.651,0.240,0.051,170.471,-135.620,-79.834
0.636,0.241,0.062,171.265,-134.949,-78.430
0.621,0.231,0.092,174.255,-136.292,-79.285
0.607,0.200,0.200,174.133,-137.634,-81.238
0.616,0.192,0.258,171.631,-137.939,-83.618
0.631,0.188,0.314,163.757,-131.042,-88.074
0.641,0.165,0.406,159.790,-125.061,-88.806
0.617,0.130,0.448,151.001,-114.990,-85.144
0.605,0.064,0.564,144.409,-110.168,-83.679
0.628,0.047,0.629,117.065,-102.356,-83.862
0.681,0.040,0.666,92.529,-100.342,-82.092
0.695,0.045,0.643,57.922,-98.389,-78.796
0.711,0.031,0.641,-10.925,-93.750,-66.650
0.795,-0.033,0.734,-7.507,-93.018,-60.303
0.814,-0.048,0.729,62.195,-86.243,-56.763
0.791,-0.100,0.683,87.280,-81.665,-54.626
0.798,-0.140,0.708,96.130,-74.219,-41.382
0.807,-0.158,0.798,91.614,-69.031,-32.898
0.803,-0.143,0.856,86.121,-62.378,-25.146
0.797,-0.119,0.906,83.008,-47.852,-15.381
0.767,-0.077,0.907,86.548,-41.626,-14.221
0.750,-0.062,0.858,84.656,-36.316,-15.503
0.699,-0.061,0.754,79.773,-36.560,-15.015
0.663,-0.087,0.727,69.092,-38.757,-13.306
0.632,-0.119,0.726,65.369,-39.490,-15.686
0.631,-0.111,0.748,62.195,-38.818,-22.095
0.631,-0.093,0.774,50.476,-33.936,-38.269
0.640,-0.076,0.843,41.443,-30.334,-43.091
0.648,-0.096,0.880,24.109,-22.766,-41.626
0.698,-0.109,0.936,17.273,-19.287,-38.269
0.720,-0.093,0.947,2.625,-11.414,-30.823
0.742,-0.121,0.917,-4.211,-7.874,-26.367
0.765,-0.121,0.864,-9.399,-6.897,-23.804
0.786,-0.099,0.785,-7.019,-4.700,-17.395
0.777,-0.101,0.668,-1.343,-1.831,-11.292
0.753,-0.101,0.653,12.512,0.244,-3.357
0.688,-0.070,0.691,15.564,0.610,-2.441
0.660,-0.071,0.726,10.620,0.610,-3.967
0.670,-0.081,0.764,2.380,-0.732,-7.019
0.700,-0.082,0.749,-6.714,-0.916,-11.353
0.726,-0.095,0.726,-18.250,0.488,-17.029
0.761,-0.122,0.705,-18.555,1.465,-17.273
0.776,-0.115,0.708,-12.329,5.981,-10.010
0.780,-0.074,0.728,-7.935,7.935,-4.761
0.764,-0.061,0.729,-1.953,8.240,1.099
0.707,-0.080,0.717,0.305,6.287,1.587

-1.203,-0.598,-1.672,-497.864,378.845,264.771
-1.387,-0.666,-2.553,-667.908,284.180,261.658
-1.217,-0.878,-3.982,-678.650,239.075,215.576
-0.844,-0.751,-4.000,-480.530,164.856,75.989
-0.038,-0.318,-3.579,-334.534,126.709,35.278
0.049,-0.218,-2.869,-163.330,95.581,29.907
-0.065,-0.172,-1.448,-165.894,85.815,1.160
-0.083,-0.017,-1.113,-187.134,60.669,-32.288
-0.009,0.020,-0.981,-218.384,57.251,-13.367
0.161,-0.328,-1.189,-227.173,58.655,1.526
0.205,-0.495,-1.465,-205.383,54.993,-8.362
0.179,-0.680,-1.929,-170.044,54.810,-1.770
0.119,-0.696,-2.001,-96.130,47.424,14.282
-0.087,-0.554,-1.857,-62.500,37.170,19.226
-0.156,-0.423,-1.409,-33.569,23.132,21.973
-0.165,-0.273,-0.967,-37.109,-13.855,10.620
0.004,-0.211,-0.599,-55.786,-20.386,1.160
0.120,-0.277,-0.581,-65.430,-4.456,-8.179
0.244,-0.427,-0.753,-58.960,7.385,-5.249
0.255,-0.534,-1.077,-40.100,26.611,3.601
0.188,-0.684,-1.218,-14.587,32.043,5.859
0.139,-0.585,-1.092,19.226,21.606,8.423
0.100,-0.525,-1.197,18.372,16.418,12.207
0.085,-0.575,-1.289,26.184,14.343,17.273
0.068,-0.591,-1.350,69.519,7.996,24.475
0.029,-0.584,-1.413,89.905,3.052,24.780
0.000,-0.569,-1.446,127.747,-8.057,21.667
-0.058,-0.484,-1.468,150.330,-15.442,20.264
-0.077,-0.430,-1.452,173.523,-23.926,18.982
-0.085,-0.326,-1.404,205.811,-39.978,9.766
-0.081,-0.266,-1.373,213.562,-49.805,-1.221
-0.067,-0.206,-1.337,220.276,-73.608,-27.222
-0.024,-0.141,-1.267,218.628,-85.022,-36.621
0.002,-0.134,-1.249,214.905,-104.492,-42.358
0.066,-0.096,-1.240,217.834,-112.122,-40.588
0.093,-0.066,-1.225,227.722,-118.469,-32.898
0.134,-0.031,-1.180,232.849,-118.347,-30.273
0.145,0.003,-1.148,235.962,-116.272,-31.311
0.147,0.044,-1.103,230.774,-113.586,-40.161
0.158,0.087,-0.993,223.999,-115.601,-42.908
0.180,0.104,-0.945,215.332,-122.253,-45.776
0.220,0.169,-0.871,213.562,-123.291,-47.058
0.227,0.199,-0.836,208.862,-121.338,-46.570
0.237,0.231,-0.770,205.261,-120.544,-46.082
0.239,0.241,-0.726,202.087,-120.483,-47.058
0.251,0.251,-0.680,197.205,-126.160,-55.969
0.298,0.284,-0.600,194.458,-131.409,-62.012
0.310,0.299,-0.564,192.078,-141.052,-71.838
0.341,0.340,-0.496,195.862,-142.334,-76.904
0.351,0.346,-0.438,200.989,-141.968,-86.975
0.391,0.336,-0.302,199.280,-143.250,-92.102
0.424,0.336,-0.249,194.824,-145.630,-98.999
0.462,0.335,-0.208,183.533,-152.283,-111.633
0.511,0.328,-0.145,178.711,-155.029,-114.868
0.522,0.319,-0.103,171.997,-152.771,-115.906
0.553,0.286,0.023,171.692,-149.841,-116.211
0.592,0.281,0.078,172.302,-149.353,-117.310
0.679,0.289,0.106,171.082,-150.940,-117.249
0.703,0.280,0.101,169.739,-151.550,-116.455
0.707,0.257,0.116,173.523,-143.677,-112.305
0.705,0.198,0.212,178.467,-136.841,-109.741
0.731,0.188,0.265,181.763,-125.244,-105.652
0.795,0.186,0.349,178.162,-121.643,-102.905
0.803,0.165,0.376,164.429,-117.004,-94.788
0.808,0.137,0.391,155.823,-114.258,-90.271
0.813,0.129,0.395,147.278,-110.046,-85.632
0.815,0.120,0.401,135.132,-100.037,-76.355
0.790,0.086,0.426,131.409,-95.032,-72.144
0.764,0.055,0.451,123.352,-86.914,-67.505
0.737,-0.002,0.526,117.859,-84.778,-67.627
0.748,-0.022,0.570,111.145,-83.252,-68.848
0.771,-0.036,0.612,96.619,-79.590,-69.763
0.797,-0.063,0.669,89.111,-76.843,-67.688
0.804,-0.079,0.687,77.881,-71.289,-59.204
0.791,-0.094,0.680,77.148,-69.641,-55.054
0.769,-0.106,0.677,75.073,-63.782,-46.692
0.746,-0.118,0.705,72.571,-60.669,-43.518
0.734,-0.115,0.715,70.618,-58.167,-41.504
0.713,-0.117,0.721,71.960,-50.537,-39.978
0.670,-0.115,0.725,74.524,-46.326,-39.673
0.658,-0.108,0.720,80.627,-38.574,-38.635
0.641,-0.091,0.715,83.801,-33.936,-39.490
0.639,-0.096,0.719,81.909,-26.367,-45.227
0.691,-0.114,0.703,76.538,-26.001,-50.232
0.717,-0.141,0.671,68.970,-27.039,-55.786
0.730,-0.198,0.627,53.345,-31.555,-61.829
0.739,-0.346,0.559,49.683,-35.278,-62.134
0.745,-0.419,0.574,55.542,-40.710,-53.467
0.774,-0.525,0.714,61.157,-39.856,-45.044
0.778,-0.546,0.811,63.965,-29.114,-24.231
0.750,-0.560,0.977,57.251,-21.545,-13.733
0.727,-0.547,1.012,45.227,-15.259,-5.615
0.704,-0.521,1.006,13.000,-7.629,3.479
0.687,-0.441,0.893,-2.380,-6.287,5.432
0.681,-0.399,0.806,-16.907,-3.479,7.690
0.699,-0.312,0.672,-16.052,-1.831,8.362
0.719,-0.252,0.623,-7.263,-1.343,7.080
0.695,-0.188,0.570,-3.418,-2.380,5.615
0.661,-0.194,0.583,-0.305,-3.662,3.601
0.632,-0.202,0.618,0.977,-7.446,-2.380
0.607,-0.243,0.701,-1.160,-7.751,-5.005
0.614,-0.271,0.733,-9.888,-5.432,-11.963
0.692,-0.279,0.751,-12.817,-2.563,-15.320
0.738,-0.271,0.736,-15.076,4.578,-16.174
0.780,-0.275,0.700,-13.733,6.653,-12.817
0.776,-0.284,0.688,-10.376,7.141,-7.874
0.761,-0.289,0.680,-2.808,4.517,1.831
0.718,-0.274,0.667,-0.549,2.747,4.395
0.703,-0.271,0.668,-2.136,0.183,2.991
0.708,-0.256,0.655,-4.333,-0.244,-0.183
0.711,-0.255,0.647,-6.104,0.610,-3.845
0.712,-0.262,0.655,-5.737,0.916,-3.723
0.719,-0.260,0.664,-5.676,0.427,-3.479
0.725,-0.254,0.670,-9.644,-2.625,-2.869
0.712,-0.255,0.671,-9.705,-2.197,-2.014
0.704,-0.257,0.673,-6.653,0.610,-0.366
0.705,-0.242,0.677,-5.188,1.465,-0.244
0.703,-0.238,0.681,-3.662,3.540,-1.099
0.709,-0.233,0.673,-4.150,3.662,-2.197

0.322,-0.893,1.499,-99.731,54.199,11.169
0.324,-0.959,1.607,-156.311,92.285,23.621
0.424,-0.980,1.840,-171.753,119.995,31.921
0.466,-0.917,1.895,-169.922,195.862,61.035
0.435,-0.748,1.742,-164.307,228.333,83.435
0.393,-0.655,1.583,-161.865,256.165,108.704
0.325,-0.545,1.413,-151.794,300.598,153.931
0.017,-0.458,1.114,-138.794,313.293,174.133
-0.171,-0.544,0.953,-151.428,331.970,208.801
-0.396,-0.616,0.496,-200.500,336.792,217.468
-0.396,-0.626,0.273,-332.520,341.553,225.281
-0.334,-0.723,-0.097,-382.324,344.238,229.065
-0.333,-0.753,-0.279,-395.752,348.572,231.506
-0.352,-0.735,-0.468,-331.970,365.784,237.915
-0.398,-0.572,-0.846,-286.743,375.671,243.286
-0.465,-0.457,-1.044,-269.043,353.332,254.150
-0.636,-0.389,-1.405,-308.105,310.913,255.737
-0.694,-0.403,-1.524,-338.501,199.524,216.248
-0.610,-0.275,-1.540,-296.692,165.833,176.147
-0.465,-0.124,-1.502,-245.911,162.231,135.437
-0.291,0.038,-1.491,-223.328,187.622,83.984
-0.092,0.117,-1.596,-258.850,190.613,80.200
-0.084,0.034,-1.700,-349.304,185.791,91.003
-0.074,-0.140,-1.988,-377.686,182.434,91.431
-0.033,-0.205,-2.187,-385.620,189.636,90.271
0.102,-0.324,-2.713,-370.300,203.735,80.566
0.109,-0.327,-3.079,-342.895,217.773,68.298
0.232,-0.049,-3.602,-248.779,183.289,87.708
-0.396,-0.692,-2.379,-44.006,133.423,87.219
-0.367,-0.401,-1.309,184.265,-33.752,73.364
-0.365,0.515,-0.816,99.182,-96.863,50.964
-0.376,0.320,-0.683,9.521,-90.759,-6.592
-0.135,-0.008,-0.421,31.494,-49.866,-40.222
0.034,-0.002,-0.414,44.495,-13.611,-67.322
0.184,-0.020,-0.518,-1.831,-1.160,-77.576
0.350,-0.118,-1.000,-28.992,-10.437,-64.331
0.347,-0.131,-1.282,-35.950,-23.010,-27.405
0.285,-0.164,-1.702,-16.663,-21.118,-5.188
0.247,-0.188,-1.809,39.185,-19.165,10.315
0.166,-0.158,-1.854,71.472,-28.381,5.188
0.133,-0.129,-1.820,127.014,-56.030,2.625
0.112,-0.062,-1.724,147.461,-63.965,2.930
0.104,-0.037,-1.663,164.978,-67.017,1.831
0.086,-0.023,-1.589,194.580,-71.655,-8.789
0.039,0.005,-1.411,203.369,-79.468,-18.616
0.029,0.024,-1.324,214.294,-99.915,-37.903
0.043,0.070,-1.158,219.543,-107.849,-45.105
0.063,0.077,-1.086,221.252,-114.563,-53.955
0.136,0.106,-0.977,219.055,-117.493,-55.298
0.163,0.128,-0.930,215.088,-120.850,-58.289
0.165,0.136,-0.879,211.304,-122.986,-63.416
0.178,0.163,-0.766,214.966,-124.084,-66.772
0.205,0.196,-0.709,212.769,-124.084,-76.843
0.268,0.239,-0.600,204.041,-124.573,-80.994
0.301,0.248,-0.562,183.350,-126.404,-85.693
0.362,0.263,-0.513,174.316,-127.319,-87.341
0.393,0.268,-0.493,167.969,-128.357,-89.416
0.423,0.278,-0.477,165.527,-129.517,-92.407
0.454,0.290,-0.415,166.809,-129.333,-92.834
0.466,0.293,-0.362,168.884,-128.418,-97.412
0.522,0.288,-0.239,166.626,-129.395,-101.440
0.554,0.286,-0.188,162.354,-131.836,-104.492
0.624,0.283,-0.109,152.039,-134.460,-104.553
0.658,0.279,-0.068,149.170,-133.972,-102.356
0.688,0.283,-0.030,146.606,-130.981,-94.299
0.710,0.291,0.011,143.799,-127.075,-89.905
0.717,0.289,0.018,137.512,-117.798,-83.801
0.744,0.294,0.033,136.169,-114.563,-80.444
0.748,0.300,0.049,135.437,-111.633,-76.782
0.735,0.292,0.078,130.615,-106.018,-71.716
0.708,0.252,0.162,126.831,-104.675,-73.059
0.719,0.248,0.192,120.605,-105.652,-84.595
0.777,0.259,0.220,115.234,-106.750,-89.416
0.796,0.247,0.227,102.661,-110.779,-90.149
0.781,0.191,0.237,102.966,-112.000,-89.233
0.776,0.162,0.264,106.934,-110.474,-89.233
0.786,0.128,0.305,113.342,-104.919,-88.989
0.843,0.085,0.384,116.455,-102.722,-88.684
0.876,0.081,0.417,117.615,-95.886,-86.975
0.881,0.043,0.465,112.061,-91.614,-83.435
0.868,0.007,0.484,104.309,-88.196,-78.125
0.862,-0.024,0.497,96.375,-84.473,-68.909
0.866,-0.024,0.500,97.046,-82.703,-66.223
0.847,-0.031,0.508,97.900,-74.951,-60.608
0.819,-0.065,0.563,98.938,-70.679,-57.495
0.829,-0.056,0.589,95.947,-65.430,-55.359
0.856,-0.035,0.600,88.257,-64.270,-54.077
0.848,-0.032,0.577,80.688,-63.477,-52.002
0.835,-0.023,0.539,76.965,-63.416,-49.438
0.794,0.023,0.448,78.430,-65.002,-49.927
0.755,0.023,0.426,84.595,-67.078,-52.734
0.724,-0.010,0.479,89.600,-66.467,-56.152
0.745,-0.017,0.516,90.881,-65.125,-64.148
0.752,-0.065,0.538,87.585,-63.721,-66.711
0.745,-0.109,0.542,85.022,-62.256,-68.481
0.736,-0.148,0.546,87.280,-64.026,-71.533
0.681,-0.231,0.573,92.529,-65.186,-71.106
0.644,-0.294,0.613,108.154,-61.584,-62.073
0.593,-0.442,0.744,114.319,-57.007,-55.237
0.576,-0.526,0.819,107.361,-44.312,-45.776
0.590,-0.671,0.917,92.896,-39.429,-44.861
0.615,-0.705,0.916,74.829,-36.804,-45.715
0.645,-0.709,0.886,43.945,-31.738,-45.166
0.701,-0.650,0.795,34.607,-28.198,-40.527
0.718,-0.605,0.751,27.100,-23.193,-23.743
0.691,-0.522,0.683,25.757,-21.606,-15.137
0.656,-0.498,0.675,19.531,-17.212,-5.493
0.591,-0.458,0.701,15.747,-15.198,-5.188
0.579,-0.437,0.726,10.742,-13.000,-6.775
0.580,-0.423,0.747,-1.282,-7.263,-10.681
0.605,-0.416,0.766,-6.531,-4.211,-11.719
0.628,-0.409,0.764,-14.038,-1.038,-12.573
0.681,-0.410,0.732,-14.587,-1.587,-10.193
0.700,-0.409,0.698,-10.254,-2.319,-3.784
0.677,-0.415,0.655,-8.362,-1.831,-1.343
0.652,-0.414,0.657,-6.531,-1.404,0.488
0.634,-0.404,0.669,-3.662,-0.366,1.892
0.617,-0.401,0.692,-4.761,0.854,1.831
0.616,-0.411,0.698,-9.399,3.662,0.244

-0.090,0.430,-2.407,-397.888,172.058,109.192
-0.056,0.463,-2.385,-282.166,122.803,59.814
0.030,0.332,-1.906,-222.961,97.656,30.212
0.091,0.242,-1.621,-178.406,79.285,-23.804
0.286,0.141,-1.440,-189.392,75.500,-30.762
0.331,0.075,-1.508,-208.313,79.407,-16.785
0.352,-0.012,-1.615,-226.501,99.792,9.216
0.409,-0.079,-1.750,-207.886,93.506,22.217
0.347,-0.106,-1.729,-149.719,72.632,61.951
0.190,-0.046,-1.605,-131.042,64.270,64.880
0.132,0.013,-1.525,-134.338,53.772,65.063
-0.017,0.001,-1.309,-143.250,47.424,63.904
-0.067,-0.030,-1.214,-141.785,38.208,56.091
-0.078,-0.047,-1.160,-110.901,18.982,30.457
0.011,-0.100,-1.384,-95.459,16.479,19.897
0.057,-0.206,-1.369,-51.208,13.184,6.348
0.096,-0.266,-1.211,-34.607,6.836,1.404
0.101,-0.236,-1.265,-10.071,7.080,5.676
0.109,-0.244,-1.370,9.338,6.836,9.216
0.102,-0.234,-1.391,28.320,3.296,10.620
0.091,-0.227,-1.408,55.969,-4.639,8.667
0.086,-0.210,-1.499,67.444,-8.484,5.798
0.085,-0.195,-1.554,93.750,-21.667,-0.366
0.078,-0.169,-1.609,109.070,-32.043,-4.150
0.075,-0.154,-1.608,144.775,-55.420,-14.038
0.073,-0.127,-1.569,163.513,-64.331,-20.020
0.076,-0.117,-1.529,180.237,-69.519,-26.306
0.082,-0.110,-1.482,201.477,-73.364,-35.400
0.090,-0.078,-1.395,206.421,-75.806,-36.560
0.087,-0.053,-1.344,210.144,-87.646,-37.048
0.070,-0.024,-1.220,210.754,-97.534,-40.833
0.073,-0.007,-1.165,217.224,-114.807,-54.382
0.099,0.040,-1.029,220.337,-119.385,-60.852
0.119,0.060,-0.958,221.252,-123.901,-66.772
0.147,0.086,-0.901,217.651,-134.827,-70.923
0.196,0.142,-0.792,210.815,-140.747,-68.542
0.213,0.159,-0.750,194.336,-149.048,-65.979
0.241,0.188,-0.677,191.833,-150.574,-65.063
0.250,0.201,-0.621,193.604,-148.315,-69.153
0.295,0.228,-0.484,191.589,-146.118,-75.134
0.331,0.233,-0.426,185.669,-145.203,-80.505
0.371,0.241,-0.374,170.105,-149.170,-85.205
0.446,0.293,-0.293,164.185,-151.062,-86.304
0.474,0.307,-0.258,155.334,-147.339,-86.975
0.510,0.313,-0.185,151.184,-144.104,-86.792
0.531,0.312,-0.143,142.639,-140.320,-85.205
0.609,0.348,-0.086,136.902,-139.160,-83.679
0.639,0.365,-0.076,129.883,-137.756,-81.543
0.656,0.363,-0.061,119.080,-132.385,-77.148
0.663,0.349,-0.045,117.249,-128.845,-75.867
0.675,0.340,-0.025,118.835,-122.742,-74.402
0.735,0.347,0.018,118.652,-120.728,-73.364
0.758,0.358,0.025,112.000,-117.798,-68.542
0.747,0.357,0.045,107.727,-114.014,-64.331
0.731,0.341,0.073,103.943,-109.375,-60.303
0.721,0.321,0.106,100.098,-104.858,-54.749
0.715,0.291,0.162,102.356,-105.164,-54.565
0.722,0.281,0.187,111.694,-107.117,-62.134
0.747,0.265,0.228,112.549,-108.276,-67.932
0.745,0.240,0.254,103.821,-108.948,-75.867
0.733,0.159,0.328,99.548,-109.863,-78.125
0.747,0.133,0.367,98.206,-111.877,-79.773
0.776,0.117,0.407,100.769,-113.342,-80.811
0.867,0.083,0.524,100.464,-110.901,-78.491
0.906,0.074,0.578,97.168,-102.783,-66.772
0.919,0.066,0.616,93.445,-95.398,-59.143
0.907,0.054,0.602,88.257,-80.139,-42.114
0.888,0.055,0.536,90.210,-76.538,-34.485
0.878,0.073,0.494,95.398,-75.500,-28.503
0.866,0.099,0.455,112.061,-75.867,-22.400
0.817,0.156,0.384,120.605,-76.660,-22.217
0.784,0.166,0.367,130.066,-76.538,-22.949
0.716,0.137,0.374,135.437,-76.843,-26.306
0.693,0.120,0.385,140.259,-78.064,-33.142
0.661,0.083,0.400,138.794,-84.351,-53.528
0.596,-0.046,0.446,136.597,-88.806,-64.209
0.595,-0.100,0.479,145.203,-93.994,-84.045
0.702,-0.141,0.568,152.344,-93.994,-91.125
0.751,-0.132,0.594,155.029,-92.834,-96.069
0.622,-0.324,0.683,148.193,-89.661,-91.431
0.496,-0.530,0.797,140.015,-85.327,-83.130
0.408,-0.731,0.952,134.033,-80.994,-67.017
0.414,-0.930,1.287,127.319,-74.890,-61.340
0.486,-0.915,1.414,85.815,-41.565,-52.002
0.647,-0.749,1.447,57.678,-23.071,-46.570
0.686,-0.634,1.329,3.418,1.160,-24.475
0.675,-0.429,0.943,-12.878,8.423,-8.606
0.653,-0.344,0.755,-18.066,9.460,6.470
0.643,-0.253,0.606,-8.179,-2.991,20.508
0.600,-0.142,0.472,-2.319,-7.446,19.531
0.576,-0.151,0.493,11.658,-6.104,10.437
0.550,-0.227,0.632,17.151,-3.845,4.089
0.557,-0.288,0.712,15.747,-1.770,-5.676
0.617,-0.378,0.828,11.108,-1.343,-9.399
0.663,-0.396,0.841,4.089,-0.732,-11.719
0.700,-0.391,0.819,-11.597,2.869,-9.827
0.721,-0.377,0.715,-14.526,5.188,-4.395
0.712,-0.372,0.664,-11.414,6.653,4.822
0.681,-0.341,0.633,-7.751,6.104,6.226
0.669,-0.314,0.647,-4.211,3.784,4.211
0.642,-0.284,0.687,-5.859,2.686,2.563
0.632,-0.282,0.706,-7.507,2.441,0.916
0.631,-0.278,0.723,-8.118,3.418,-2.380
0.641,-0.276,0.736,-9.399,3.906,-3.906
0.644,-0.286,0.729,-13.123,4.395,-7.202
0.663,-0.298,0.700,-13.306,4.517,-8.362
0.674,-0.300,0.684,-11.353,5.005,-7.874
0.684,-0.307,0.675,-9.705,5.737,-6.592
0.687,-0.312,0.682,-8.179,6.042,-4.883
0.688,-0.313,0.694,-6.531,5.493,-1.526
0.680,-0.312,0.710,-6.897,4.883,-0.793
0.672,-0.318,0.709,-7.751,2.869,-1.587
0.664,-0.321,0.701,-6.958,1.770,-3.113
0.666,-0.315,0.698,-5.859,0.854,-5.432
0.674,-0.304,0.696,-5.798,1.465,-5.249
0.678,-0.302,0.696,-5.676,2.258,-4.089
0.681,-0.301,0.696,-4.333,3.174,-0.366
0.674,-0.293,0.695,-3.052,3.235,1.221
0.666,-0.293,0.700,-2.075,3.235,2.441

-1.078,-0.685,-1.432,-494.446,447.754,305.664
-1.145,-0.824,-1.805,-619.995,361.877,288.147
-0.987,-0.814,-2.668,-610.352,312.927,252.014
-0.798,-0.674,-2.976,-429.687,225.952,157.410
-0.418,-0.326,-2.847,-304.749,182.678,114.685
-0.318,-0.238,-2.524,-205.261,138.672,79.163
-0.243,-0.229,-2.208,-125.488,52.612,20.020
-0.088,-0.244,-1.831,-121.216,25.818,1.892
-0.022,-0.252,-1.762,-116.333,36.926,-5.493
0.048,-0.258,-1.701,-108.093,44.434,-0.916
0.054,-0.254,-1.710,-95.276,52.917,-0.671
0.046,-0.196,-1.786,-91.614,45.410,3.418
0.037,-0.183,-1.808,-75.256,32.471,27.893
-0.015,-0.138,-1.730,-65.979,24.292,31.738
-0.046,-0.106,-1.643,-57.190,14.771,32.104
-0.065,-0.105,-1.474,-35.828,-4.211,25.391
-0.047,-0.121,-1.067,-22.217,-14.282,13.672
-0.017,-0.111,-0.945,-13.672,-22.034,-2.930
0.026,-0.130,-0.806,-15.625,-15.869,-6.897
0.048,-0.165,-0.784,-17.761,-3.479,-13.428
0.079,-0.220,-0.897,-17.090,-0.793,-15.869
0.082,-0.248,-1.018,-16.907,1.526,-13.000
0.082,-0.321,-1.315,-16.541,2.502,-9.094
0.087,-0.351,-1.459,-12.695,2.136,-5.554
0.089,-0.371,-1.575,11.353,-5.005,-0.305
0.086,-0.364,-1.659,30.334,-11.780,1.953
0.081,-0.349,-1.639,70.129,-31.494,4.089
0.084,-0.325,-1.594,88.318,-42.297,2.930
0.080,-0.312,-1.587,127.380,-60.181,-2.502
0.068,-0.269,-1.592,150.757,-64.880,-6.714
0.060,-0.233,-1.581,173.950,-68.115,-12.146
0.048,-0.198,-1.560,204.224,-75.256,-22.766
0.028,-0.155,-1.512,212.402,-80.872,-24.963
0.032,-0.124,-1.474,224.365,-97.412,-27.893
0.018,-0.069,-1.344,226.868,-106.995,-29.785
0.017,-0.058,-1.266,228.699,-124.939,-37.354
0.036,-0.018,-1.140,230.835,-132.568,-43.274
0.052,0.018,-1.089,229.858,-141.846,-54.687
0.081,0.063,-1.009,227.173,-143.860,-57.434
0.092,0.082,-0.969,227.478,-145.630,-57.617
0.097,0.105,-0.913,231.140,-153.198,-56.702
0.124,0.139,-0.760,230.408,-159.912,-57.800
